date,zone,new_cases
2020-11-09,zone_6,349
2020-11-09,zone_7,102
2020-11-09,zone_8,396
2020-11-09,zone_9,73
2020-11-09,zone_10,120
2020-11-10,zone_1,97
2020-11-10,zone_2,396
2020-11-10,zone_3,105
2020-11-10,zone_4,212
2020-11-10,zone_5,165
2020-11-10,zone_6,376
2020-11-10,zone_7,91
2020-11-10,zone_8,414
2020-11-10,zone_9,73
2020-11-10,zone_10,97
2020-11-11,zone_1,108
2020-11-11,zone_2,375
2020-11-11,zone_3,84
2020-11-11,zone_4,233
2020-11-11,zone_5,192
2020-11-11,zone_6,352
2020-11-11,zone_7,105
2020-11-11,zone_8,418
2020-11-11,zone_9,67
2020-11-11,zone_10,105
2020-11-12,zone_1,117
2020-11-12,zone_2,372
2020-11-12,zone_3,194
2020-11-12,zone_4,231
2020-11-12,zone_5,159
2020-11-12,zone_6,376
2020-11-12,zone_7,79
2020-11-12,zone_8,387
2020-11-12,zone_9,77
2020-11-12,zone_10,118
2020-11-13,zone_1,106
2020-11-13,zone_2,391
2020-11-13,zone_3,140
2020-11-13,zone_4,237
2020-11-13,zone_5,164
2020-11-13,zone_6,354
2020-11-13,zone_7,113
2020-11-13,zone_8,397
2020-11-13,zone_9,83
2020-11-13,zone_10,128
2020-11-14,zone_1,102
2020-11-14,zone_2,383
2020-11-14,zone_3,99
2020-11-14,zone_4,232
2020-11-14,zone_5,163
2020-11-14,zone_6,340
2020-11-14,zone_7,115
2020-11-14,zone_8,381
2020-11-14,zone_9,76
2020-11-14,zone_10,132
2020-11-15,zone_1,122
2020-11-15,zone_2,368
2020-11-15,zone_3,117
2020-11-15,zone_4,197
2020-11-15,zone_5,182
2020-11-15,zone_6,370
2020-11-15,zone_7,114
2020-11-15,zone_8,401
2020-11-15,zone_9,77
2020-11-15,zone_10,121
2020-11-16,zone_1,127
2020-11-16,zone_2,384
2020-11-16,zone_3,111
2020-11-16,zone_4,235
2020-11-16,zone_5,150
2020-11-16,zone_6,335
2020-11-16,zone_7,115
2020-11-16,zone_8,388
2020-11-16,zone_9,65
2020-11-16,zone_10,120
2020-11-17,zone_1,114
2020-11-17,zone_2,379
2020-11-17,zone_3,105
2020-11-17,zone_4,205
2020-11-17,zone_5,183
2020-11-17,zone_6,676
2020-11-17,zone_7,95
2020-11-17,zone_8,419
2020-11-17,zone_9,74
2020-11-17,zone_10,116
2020-11-18,zone_1,171
2020-11-18,zone_2,395
2020-11-18,zone_3,111
2020-11-18,zone_4,261
2020-11-18,zone_5,165
2020-11-18,zone_6,339
2020-11-18,zone_7,102
2020-11-18,zone_8,441
2020-11-18,zone_9,77
2020-11-18,zone_10,107
2020-11-19,zone_1,116
2020-11-19,zone_2,430
2020-11-19,zone_3,125
2020-11-19,zone_4,245
2020-11-19,zone_5,188
2020-11-19,zone_6,366
2020-11-19,zone_7,78
2020-11-19,zone_8,429
2020-11-19,zone_9,88
2020-11-19,zone_10,115
2020-11-20,zone_1,104
2020-11-20,zone_2,365
2020-11-20,zone_3,122
2020-11-20,zone_4,229
2020-11-20,zone_5,216
2020-11-20,zone_6,410
2020-11-20,zone_7,103
2020-11-20,zone_8,420
2020-11-20,zone_9,68
2020-11-20,zone_10,127
2020-11-21,zone_1,116
2020-11-21,zone_2,409
2020-11-21,zone_3,137
2020-11-21,zone_4,246
2020-11-21,zone_5,233
2020-11-21,zone_6,387
2020-11-21,zone_7,102
2020-11-21,zone_8,400
2020-11-21,zone_9,64
2020-11-21,zone_10,89
2020-11-22,zone_1,108
2020-11-22,zone_2,380
2020-11-22,zone_3,92
2020-11-22,zone_4,234
2020-11-22,zone_5,176
2020-11-22,zone_6,393
2020-11-22,zone_7,109
2020-11-22,zone_8,371
2020-11-22,zone_9,74
2020-11-22,zone_10,113
2020-11-23,zone_1,109
2020-11-23,zone_2,414
2020-11-23,zone_3,124
2020-11-23,zone_4,242
2020-11-23,zone_5,185
2020-11-23,zone_6,396
2020-11-23,zone_7,112
2020-11-23,zone_8,450
2020-11-23,zone_9,90
2020-11-23,zone_10,116
2020-11-24,zone_1,102
2020-11-24,zone_2,659
2020-11-24,zone_3,119
2020-11-24,zone_4,259
2020-11-24,zone_5,180
2020-11-24,zone_6,372
2020-11-24,zone_7,113
2020-11-24,zone_8,418
2020-11-24,zone_9,75
2020-11-24,zone_10,112
2020-11-25,zone_1,127
2020-11-25,zone_2,403
2020-11-25,zone_3,125
2020-11-25,zone_4,266
2020-11-25,zone_5,164
2020-11-25,zone_6,394
2020-11-25,zone_7,99
2020-11-25,zone_8,416
2020-11-25,zone_9,80
2020-11-25,zone_10,119
2020-11-26,zone_1,132
2020-11-26,zone_2,385
2020-11-26,zone_3,107
2020-11-26,zone_4,230
2020-11-26,zone_5,184
2020-11-26,zone_6,382
2020-11-26,zone_7,107
2020-11-26,zone_8,477
2020-11-26,zone_9,89
2020-11-26,zone_10,128
2020-11-27,zone_1,117
2020-11-27,zone_2,390
2020-11-27,zone_3,109
2020-11-27,zone_4,257
2020-11-27,zone_5,182
2020-11-27,zone_6,402
2020-11-27,zone_7,157
2020-11-27,zone_8,466
2020-11-27,zone_9,76
2020-11-27,zone_10,130
2020-11-28,zone_1,109
2020-11-28,zone_2,409
2020-11-28,zone_3,115
2020-11-28,zone_4,261
2020-11-28,zone_5,182
2020-11-28,zone_6,396
2020-11-28,zone_7,184
2020-11-28,zone_8,411
2020-11-28,zone_9,80
2020-11-28,zone_10,109
2020-11-29,zone_1,143
2020-11-29,zone_2,369
2020-11-29,zone_3,121
2020-11-29,zone_4,260
2020-11-29,zone_5,184
2020-11-29,zone_6,398
2020-11-29,zone_7,134
2020-11-29,zone_8,765
2020-11-29,zone_9,88
2020-11-29,zone_10,119
2020-11-30,zone_1,115
2020-11-30,zone_2,403
2020-11-30,zone_3,110
2020-11-30,zone_4,243
2020-11-30,zone_5,195
2020-11-30,zone_6,367
2020-11-30,zone_7,114
2020-11-30,zone_8,459
2020-11-30,zone_9,89
2020-11-30,zone_10,121
2020-12-01,zone_1,110
2020-12-01,zone_2,446
2020-12-01,zone_3,123
2020-12-01,zone_4,245
2020-12-01,zone_5,199
2020-12-01,zone_6,406
2020-12-01,zone_7,104
2020-12-01,zone_8,433
2020-12-01,zone_9,81
2020-12-01,zone_10,139
2020-12-02,zone_1,122
2020-12-02,zone_2,386
2020-12-02,zone_3,107
2020-12-02,zone_4,278
2020-12-02,zone_5,194
2020-12-02,zone_6,441
2020-12-02,zone_7,109
2020-12-02,zone_8,426
2020-12-02,zone_9,82
2020-12-02,zone_10,127
2020-12-03,zone_1,130
2020-12-03,zone_2,398
2020-12-03,zone_3,122
2020-12-03,zone_4,355
2020-12-03,zone_5,191
2020-12-03,zone_6,427
2020-12-03,zone_7,117
2020-12-03,zone_8,385
2020-12-03,zone_9,75
2020-12-03,zone_10,126
2020-12-04,zone_1,124
2020-12-04,zone_2,440
2020-12-04,zone_3,127
2020-12-04,zone_4,248
2020-12-04,zone_5,206
2020-12-04,zone_6,391
2020-12-04,zone_7,115
2020-12-04,zone_8,445
2020-12-04,zone_9,79
2020-12-04,zone_10,123
2020-12-05,zone_1,136
2020-12-05,zone_2,410
2020-12-05,zone_3,140
2020-12-05,zone_4,260
2020-12-05,zone_5,204
2020-12-05,zone_6,368
2020-12-05,zone_7,99
2020-12-05,zone_8,417
2020-12-05,zone_9,81
2020-12-05,zone_10,129
2020-12-06,zone_1,134
2020-12-06,zone_2,421
2020-12-06,zone_3,127
2020-12-06,zone_4,292
2020-12-06,zone_5,211
2020-12-06,zone_6,411
2020-12-06,zone_7,100
2020-12-06,zone_8,439
2020-12-06,zone_9,150
2020-12-06,zone_10,113
2020-12-07,zone_1,120
2020-12-07,zone_2,442
2020-12-07,zone_3,147
2020-12-07,zone_4,233
2020-12-07,zone_5,207
2020-12-07,zone_6,404
2020-12-07,zone_7,121
2020-12-07,zone_8,447
2020-12-07,zone_9,94
2020-12-07,zone_10,120
2020-12-08,zone_1,134
2020-12-08,zone_2,417
2020-12-08,zone_3,124
2020-12-08,zone_4,249
2020-12-08,zone_5,181
2020-12-08,zone_6,372
2020-12-08,zone_7,96
2020-12-08,zone_8,450
2020-12-08,zone_9,101
2020-12-08,zone_10,125
2020-12-09,zone_1,127
2020-12-09,zone_2,425
2020-12-09,zone_3,112
2020-12-09,zone_4,252
2020-12-09,zone_5,204
2020-12-09,zone_6,406
2020-12-09,zone_7,127
2020-12-09,zone_8,467
2020-12-09,zone_9,75
2020-12-09,zone_10,101
2020-12-10,zone_1,128
2020-12-10,zone_2,407
2020-12-10,zone_3,122
2020-12-10,zone_4,227
2020-12-10,zone_5,207
2020-12-10,zone_6,401
2020-12-10,zone_7,137
2020-12-10,zone_8,437
2020-12-10,zone_9,82
2020-12-10,zone_10,128
2020-12-11,zone_1,109
2020-12-11,zone_2,413
2020-12-11,zone_3,137
2020-12-11,zone_4,239
2020-12-11,zone_5,204
2020-12-11,zone_6,397
2020-12-11,zone_7,102
2020-12-11,zone_8,455
2020-12-11,zone_9,93
2020-12-11,zone_10,141
2020-12-12,zone_1,123
2020-12-12,zone_2,562
2020-12-12,zone_3,122
2020-12-12,zone_4,283
2020-12-12,zone_5,198
2020-12-12,zone_6,420
2020-12-12,zone_7,121
2020-12-12,zone_8,478
2020-12-12,zone_9,80
2020-12-12,zone_10,127
2020-12-13,zone_1,140
2020-12-13,zone_2,441
2020-12-13,zone_3,137
2020-12-13,zone_4,268
2020-12-13,zone_5,218
2020-12-13,zone_6,401
2020-12-13,zone_7,110
2020-12-13,zone_8,465
2020-12-13,zone_9,94
2020-12-13,zone_10,158
2020-12-14,zone_1,117
2020-12-14,zone_2,421
2020-12-14,zone_3,152
2020-12-14,zone_4,280
2020-12-14,zone_5,198
2020-12-14,zone_6,372
2020-12-14,zone_7,121
2020-12-14,zone_8,493
2020-12-14,zone_9,102
2020-12-14,zone_10,147
2020-12-15,zone_1,120
2020-12-15,zone_2,458
2020-12-15,zone_3,134
2020-12-15,zone_4,299
2020-12-15,zone_5,181
2020-12-15,zone_6,420
2020-12-15,zone_7,131
2020-12-15,zone_8,503
2020-12-15,zone_9,78
2020-12-15,zone_10,119
2020-12-16,zone_1,130
2020-12-16,zone_2,399
2020-12-16,zone_3,128
2020-12-16,zone_4,292
2020-12-16,zone_5,214
2020-12-16,zone_6,444
2020-12-16,zone_7,119
2020-12-16,zone_8,485
2020-12-16,zone_9,82
2020-12-16,zone_10,127
2020-12-17,zone_1,147
2020-12-17,zone_2,444
2020-12-17,zone_3,136
2020-12-17,zone_4,264
2020-12-17,zone_5,204
2020-12-17,zone_6,397
2020-12-17,zone_7,133
2020-12-17,zone_8,484
2020-12-17,zone_9,77
2020-12-17,zone_10,150
2020-12-18,zone_1,156
2020-12-18,zone_2,436
2020-12-18,zone_3,133
2020-12-18,zone_4,259
2020-12-18,zone_5,201
2020-12-18,zone_6,409
2020-12-18,zone_7,141
2020-12-18,zone_8,457
2020-12-18,zone_9,76
2020-12-18,zone_10,130
2020-12-19,zone_1,154
2020-12-19,zone_2,505
2020-12-19,zone_3,129
2020-12-19,zone_4,280
2020-12-19,zone_5,222
2020-12-19,zone_6,430
2020-12-19,zone_7,117
2020-12-19,zone_8,466
2020-12-19,zone_9,101
2020-12-19,zone_10,135
2020-12-20,zone_1,107
2020-12-20,zone_2,450
2020-12-20,zone_3,131
2020-12-20,zone_4,296
2020-12-20,zone_5,228
2020-12-20,zone_6,444
2020-12-20,zone_7,122
2020-12-20,zone_8,482
2020-12-20,zone_9,80
2020-12-20,zone_10,145
2020-12-21,zone_1,131
2020-12-21,zone_2,426
2020-12-21,zone_3,148
2020-12-21,zone_4,306
2020-12-21,zone_5,204
2020-12-21,zone_6,433
2020-12-21,zone_7,126
2020-12-21,zone_8,496
2020-12-21,zone_9,83
2020-12-21,zone_10,144
2020-12-22,zone_1,133
2020-12-22,zone_2,430
2020-12-22,zone_3,126
2020-12-22,zone_4,289
2020-12-22,zone_5,227
2020-12-22,zone_6,458
2020-12-22,zone_7,113
2020-12-22,zone_8,478
2020-12-22,zone_9,75
2020-12-22,zone_10,152
2020-12-23,zone_1,131
2020-12-23,zone_2,449
2020-12-23,zone_3,137
2020-12-23,zone_4,266
2020-12-23,zone_5,207
2020-12-23,zone_6,412
2020-12-23,zone_7,113
2020-12-23,zone_8,423
2020-12-23,zone_9,85
2020-12-23,zone_10,126
2020-12-24,zone_1,126
2020-12-24,zone_2,455
2020-12-24,zone_3,143
2020-12-24,zone_4,271
2020-12-24,zone_5,227
2020-12-24,zone_6,437
2020-12-24,zone_7,132
2020-12-24,zone_8,497
2020-12-24,zone_9,107
2020-12-24,zone_10,120
2020-12-25,zone_1,137
2020-12-25,zone_2,470
2020-12-25,zone_3,143
2020-12-25,zone_4,297
2020-12-25,zone_5,224
2020-12-25,zone_6,420
2020-12-25,zone_7,129
2020-12-25,zone_8,508
2020-12-25,zone_9,92
2020-12-25,zone_10,125
2020-12-26,zone_1,113
2020-12-26,zone_2,486
2020-12-26,zone_3,120
2020-12-26,zone_4,287
2020-12-26,zone_5,204
2020-12-26,zone_6,468
2020-12-26,zone_7,148
2020-12-26,zone_8,438
2020-12-26,zone_9,102
2020-12-26,zone_10,155
2020-12-27,zone_1,137
2020-12-27,zone_2,486
2020-12-27,zone_3,136
2020-12-27,zone_4,289
2020-12-27,zone_5,228
2020-12-27,zone_6,468
2020-12-27,zone_7,124
2020-12-27,zone_8,486
2020-12-27,zone_9,102
2020-12-27,zone_10,124
2020-12-28,zone_1,133
2020-12-28,zone_2,455
2020-12-28,zone_3,145
2020-12-28,zone_4,320
2020-12-28,zone_5,225
2020-12-28,zone_6,455
2020-12-28,zone_7,136
2020-12-28,zone_8,499
2020-12-28,zone_9,86
2020-12-28,zone_10,143
2020-12-29,zone_1,139
2020-12-29,zone_2,493
2020-12-29,zone_3,131
2020-12-29,zone_4,278
2020-12-29,zone_5,221
2020-12-29,zone_6,467
2020-12-29,zone_7,135
2020-12-29,zone_8,485
2020-12-29,zone_9,85
2020-12-29,zone_10,136
2020-12-30,zone_1,126
2020-12-30,zone_2,449
2020-12-30,zone_3,137
2020-12-30,zone_4,293
2020-12-30,zone_5,215
2020-12-30,zone_6,411
2020-12-30,zone_7,122
2020-12-30,zone_8,469
2020-12-30,zone_9,110
2020-12-30,zone_10,146
2020-12-31,zone_1,127
2020-12-31,zone_2,534
2020-12-31,zone_3,168
2020-12-31,zone_4,307
2020-12-31,zone_5,205
2020-12-31,zone_6,477
2020-12-31,zone_7,109
2020-12-31,zone_8,526
2020-12-31,zone_9,128
2020-12-31,zone_10,130
2021-01-01,zone_1,134
2021-01-01,zone_2,455
2021-01-01,zone_3,158
2021-01-01,zone_4,278
2021-01-01,zone_5,227
2021-01-01,zone_6,463
2021-01-01,zone_7,122
2021-01-01,zone_8,556
2021-01-01,zone_9,91
2021-01-01,zone_10,141
2021-01-02,zone_1,138
2021-01-02,zone_2,459
2021-01-02,zone_3,156
2021-01-02,zone_4,277
2021-01-02,zone_5,230
2021-01-02,zone_6,453
2021-01-02,zone_7,127
2021-01-02,zone_8,506
2021-01-02,zone_9,109
2021-01-02,zone_10,158
2021-01-03,zone_1,117
2021-01-03,zone_2,507
2021-01-03,zone_3,131
2021-01-03,zone_4,301
2021-01-03,zone_5,327
2021-01-03,zone_6,478
2021-01-03,zone_7,121
2021-01-03,zone_8,525
2021-01-03,zone_9,95
2021-01-03,zone_10,163
2021-01-04,zone_1,144
2021-01-04,zone_2,498
2021-01-04,zone_3,132
2021-01-04,zone_4,306
2021-01-04,zone_5,201
2021-01-04,zone_6,452
2021-01-04,zone_7,137
2021-01-04,zone_8,555
2021-01-04,zone_9,92
2021-01-04,zone_10,151
2021-01-05,zone_1,157
2021-01-05,zone_2,473
2021-01-05,zone_3,143
2021-01-05,zone_4,261
2021-01-05,zone_5,207
2021-01-05,zone_6,463
2021-01-05,zone_7,130
2021-01-05,zone_8,568
2021-01-05,zone_9,90
2021-01-05,zone_10,159
2021-01-06,zone_1,138
2021-01-06,zone_2,489
2021-01-06,zone_3,140
2021-01-06,zone_4,292
2021-01-06,zone_5,234
2021-01-06,zone_6,507
2021-01-06,zone_7,126
2021-01-06,zone_8,542
2021-01-06,zone_9,87
2021-01-06,zone_10,140
2021-01-07,zone_1,138
2021-01-07,zone_2,639
2021-01-07,zone_3,150
2021-01-07,zone_4,311
2021-01-07,zone_5,242
2021-01-07,zone_6,468
2021-01-07,zone_7,124
2021-01-07,zone_8,527
2021-01-07,zone_9,98
2021-01-07,zone_10,161
2021-01-08,zone_1,154
2021-01-08,zone_2,509
2021-01-08,zone_3,144
2021-01-08,zone_4,291
2021-01-08,zone_5,208
2021-01-08,zone_6,470
2021-01-08,zone_7,145
2021-01-08,zone_8,553
2021-01-08,zone_9,91
2021-01-08,zone_10,158
2021-01-09,zone_1,141
2021-01-09,zone_2,501
2021-01-09,zone_3,155
2021-01-09,zone_4,336
2021-01-09,zone_5,222
2021-01-09,zone_6,456
2021-01-09,zone_7,147
2021-01-09,zone_8,513
2021-01-09,zone_9,102
2021-01-09,zone_10,131
2021-01-10,zone_1,120
2021-01-10,zone_2,538
2021-01-10,zone_3,173
2021-01-10,zone_4,307
2021-01-10,zone_5,226
2021-01-10,zone_6,469
2021-01-10,zone_7,140
2021-01-10,zone_8,554
2021-01-10,zone_9,91
2021-01-10,zone_10,135
2021-01-11,zone_1,141
2021-01-11,zone_2,481
2021-01-11,zone_3,166
2021-01-11,zone_4,289
2021-01-11,zone_5,241
2021-01-11,zone_6,505
2021-01-11,zone_7,160
2021-01-11,zone_8,561
2021-01-11,zone_9,98
2021-01-11,zone_10,166
2021-01-12,zone_1,164
2021-01-12,zone_2,511
2021-01-12,zone_3,148
2021-01-12,zone_4,302
2021-01-12,zone_5,236
2021-01-12,zone_6,494
2021-01-12,zone_7,151
2021-01-12,zone_8,547
2021-01-12,zone_9,105
2021-01-12,zone_10,154
2021-01-13,zone_1,149
2021-01-13,zone_2,554
2021-01-13,zone_3,136
2021-01-13,zone_4,302
2021-01-13,zone_5,245
2021-01-13,zone_6,471
2021-01-13,zone_7,142
2021-01-13,zone_8,547
2021-01-13,zone_9,117
2021-01-13,zone_10,146
2021-01-14,zone_1,149
2021-01-14,zone_2,535
2021-01-14,zone_3,143
2021-01-14,zone_4,311
2021-01-14,zone_5,252
2021-01-14,zone_6,500
2021-01-14,zone_7,156
2021-01-14,zone_8,613
2021-01-14,zone_9,108
2021-01-14,zone_10,168
2021-01-15,zone_1,148
2021-01-15,zone_2,505
2021-01-15,zone_3,166
2021-01-15,zone_4,305
2021-01-15,zone_5,229
2021-01-15,zone_6,526
2021-01-15,zone_7,153
2021-01-15,zone_8,560
2021-01-15,zone_9,89
2021-01-15,zone_10,154
2021-01-16,zone_1,149
2021-01-16,zone_2,513
2021-01-16,zone_3,151
2021-01-16,zone_4,320
2021-01-16,zone_5,257
2021-01-16,zone_6,510
2021-01-16,zone_7,116
2021-01-16,zone_8,981
2021-01-16,zone_9,97
2021-01-16,zone_10,148
2021-01-17,zone_1,148
2021-01-17,zone_2,507
2021-01-17,zone_3,170
2021-01-17,zone_4,300
2021-01-17,zone_5,248
2021-01-17,zone_6,543
2021-01-17,zone_7,118
2021-01-17,zone_8,578
2021-01-17,zone_9,100
2021-01-17,zone_10,161
2021-01-18,zone_1,146
2021-01-18,zone_2,553
2021-01-18,zone_3,201
2021-01-18,zone_4,309
2021-01-18,zone_5,226
2021-01-18,zone_6,514
2021-01-18,zone_7,157
2021-01-18,zone_8,710
2021-01-18,zone_9,95
2021-01-18,zone_10,154
2021-01-19,zone_1,132
2021-01-19,zone_2,528
2021-01-19,zone_3,172
2021-01-19,zone_4,314
2021-01-19,zone_5,246
2021-01-19,zone_6,492
2021-01-19,zone_7,135
2021-01-19,zone_8,558
2021-01-19,zone_9,107
2021-01-19,zone_10,158
2021-01-20,zone_1,154
2021-01-20,zone_2,552
2021-01-20,zone_3,186
2021-01-20,zone_4,318
2021-01-20,zone_5,242
2021-01-20,zone_6,486
2021-01-20,zone_7,118
2021-01-20,zone_8,548
2021-01-20,zone_9,115
2021-01-20,zone_10,158
2021-01-21,zone_1,140
2021-01-21,zone_2,494
2021-01-21,zone_3,161
2021-01-21,zone_4,366
2021-01-21,zone_5,209
2021-01-21,zone_6,479
2021-01-21,zone_7,147
2021-01-21,zone_8,585
2021-01-21,zone_9,104
2021-01-21,zone_10,189
2021-01-22,zone_1,145
2021-01-22,zone_2,501
2021-01-22,zone_3,165
2021-01-22,zone_4,458
2021-01-22,zone_5,236
2021-01-22,zone_6,485
2021-01-22,zone_7,147
2021-01-22,zone_8,539
2021-01-22,zone_9,104
2021-01-22,zone_10,172
2021-01-23,zone_1,150
2021-01-23,zone_2,553
2021-01-23,zone_3,154
2021-01-23,zone_4,281
2021-01-23,zone_5,250
2021-01-23,zone_6,509
2021-01-23,zone_7,148
2021-01-23,zone_8,580
2021-01-23,zone_9,109
2021-01-23,zone_10,187
2021-01-24,zone_1,140
2021-01-24,zone_2,514
2021-01-24,zone_3,155
2021-01-24,zone_4,318
2021-01-24,zone_5,265
2021-01-24,zone_6,502
2021-01-24,zone_7,129
2021-01-24,zone_8,1004
2021-01-24,zone_9,128
2021-01-24,zone_10,155
2021-01-25,zone_1,164
2021-01-25,zone_2,531
2021-01-25,zone_3,162
2021-01-25,zone_4,319
2021-01-25,zone_5,241
2021-01-25,zone_6,460
2021-01-25,zone_7,141
2021-01-25,zone_8,1056
2021-01-25,zone_9,97
2021-01-25,zone_10,171
2021-01-26,zone_1,158
2021-01-26,zone_2,573
2021-01-26,zone_3,168
2021-01-26,zone_4,324
2021-01-26,zone_5,255
2021-01-26,zone_6,541
2021-01-26,zone_7,149
2021-01-26,zone_8,615
2021-01-26,zone_9,111
2021-01-26,zone_10,168
2021-01-27,zone_1,145
2021-01-27,zone_2,513
2021-01-27,zone_3,183
2021-01-27,zone_4,322
2021-01-27,zone_5,262
2021-01-27,zone_6,514
2021-01-27,zone_7,137
2021-01-27,zone_8,621
2021-01-27,zone_9,123
2021-01-27,zone_10,163
2021-01-28,zone_1,151
2021-01-28,zone_2,546
2021-01-28,zone_3,163
2021-01-28,zone_4,319
2021-01-28,zone_5,277
2021-01-28,zone_6,523
2021-01-28,zone_7,143
2021-01-28,zone_8,622
2021-01-28,zone_9,208
2021-01-28,zone_10,168
2021-01-29,zone_1,169
2021-01-29,zone_2,570
2021-01-29,zone_3,159
2021-01-29,zone_4,341
2021-01-29,zone_5,249
2021-01-29,zone_6,484
2021-01-29,zone_7,298
2021-01-29,zone_8,608
2021-01-29,zone_9,103
2021-01-29,zone_10,188
2021-01-30,zone_1,143
2021-01-30,zone_2,527
2021-01-30,zone_3,185
2021-01-30,zone_4,320
2021-01-30,zone_5,280
2021-01-30,zone_6,556
2021-01-30,zone_7,134
2021-01-30,zone_8,601
2021-01-30,zone_9,106
2021-01-30,zone_10,169
2021-01-31,zone_1,182
2021-01-31,zone_2,592
2021-01-31,zone_3,182
2021-01-31,zone_4,342
2021-01-31,zone_5,330
2021-01-31,zone_6,530
2021-01-31,zone_7,155
2021-01-31,zone_8,583
2021-01-31,zone_9,115
2021-01-31,zone_10,171
2021-02-01,zone_1,169
2021-02-01,zone_2,575
2021-02-01,zone_3,148
2021-02-01,zone_4,341
2021-02-01,zone_5,258
2021-02-01,zone_6,525
2021-02-01,zone_7,148
2021-02-01,zone_8,596
2021-02-01,zone_9,118
2021-02-01,zone_10,155
2021-02-02,zone_1,174
2021-02-02,zone_2,564
2021-02-02,zone_3,179
2021-02-02,zone_4,339
2021-02-02,zone_5,251
2021-02-02,zone_6,514
2021-02-02,zone_7,169
2021-02-02,zone_8,612
2021-02-02,zone_9,110
2021-02-02,zone_10,172
2021-02-03,zone_1,175
2021-02-03,zone_2,565
2021-02-03,zone_3,189
2021-02-03,zone_4,347
2021-02-03,zone_5,240
2021-02-03,zone_6,570
2021-02-03,zone_7,151
2021-02-03,zone_8,572
2021-02-03,zone_9,109
2021-02-03,zone_10,171
2021-02-04,zone_1,162
2021-02-04,zone_2,541
2021-02-04,zone_3,172
2021-02-04,zone_4,334
2021-02-04,zone_5,274
2021-02-04,zone_6,528
2021-02-04,zone_7,142
2021-02-04,zone_8,595
2021-02-04,zone_9,129
2021-02-04,zone_10,177
2021-02-05,zone_1,191
2021-02-05,zone_2,752
2021-02-05,zone_3,167
2021-02-05,zone_4,342
2021-02-05,zone_5,258
2021-02-05,zone_6,570
2021-02-05,zone_7,155
2021-02-05,zone_8,625
2021-02-05,zone_9,115
2021-02-05,zone_10,158
2021-02-06,zone_1,172
2021-02-06,zone_2,572
2021-02-06,zone_3,174
2021-02-06,zone_4,351
2021-02-06,zone_5,279
2021-02-06,zone_6,568
2021-02-06,zone_7,160
2021-02-06,zone_8,613
2021-02-06,zone_9,125
2021-02-06,zone_10,185
2021-02-07,zone_1,164
2021-02-07,zone_2,773
2021-02-07,zone_3,176
2021-02-07,zone_4,347
2021-02-07,zone_5,289
2021-02-07,zone_6,580
2021-02-07,zone_7,169
2021-02-07,zone_8,644
2021-02-07,zone_9,109
2021-02-07,zone_10,207
2021-02-08,zone_1,167
2021-02-08,zone_2,585
2021-02-08,zone_3,187
2021-02-08,zone_4,368
2021-02-08,zone_5,256
2021-02-08,zone_6,548
2021-02-08,zone_7,168
2021-02-08,zone_8,602
2021-02-08,zone_9,111
2021-02-08,zone_10,188
2021-02-09,zone_1,182
2021-02-09,zone_2,568
2021-02-09,zone_3,182
2021-02-09,zone_4,366
2021-02-09,zone_5,261
2021-02-09,zone_6,540
2021-02-09,zone_7,172
2021-02-09,zone_8,653
2021-02-09,zone_9,120
2021-02-09,zone_10,182
2021-02-10,zone_1,195
2021-02-10,zone_2,609
2021-02-10,zone_3,168
2021-02-10,zone_4,366
2021-02-10,zone_5,283
2021-02-10,zone_6,575
2021-02-10,zone_7,163
2021-02-10,zone_8,671
2021-02-10,zone_9,117
2021-02-10,zone_10,177
2021-02-11,zone_1,220
2021-02-11,zone_2,564
2021-02-11,zone_3,168
2021-02-11,zone_4,331
2021-02-11,zone_5,280
2021-02-11,zone_6,526
2021-02-11,zone_7,157
2021-02-11,zone_8,646
2021-02-11,zone_9,117
2021-02-11,zone_10,182
2021-02-12,zone_1,168
2021-02-12,zone_2,590
2021-02-12,zone_3,162
2021-02-12,zone_4,329
2021-02-12,zone_5,246
2021-02-12,zone_6,566
2021-02-12,zone_7,154
2021-02-12,zone_8,653
2021-02-12,zone_9,123
2021-02-12,zone_10,175
2021-02-13,zone_1,168
2021-02-13,zone_2,585
2021-02-13,zone_3,179
2021-02-13,zone_4,332
2021-02-13,zone_5,286
2021-02-13,zone_6,588
2021-02-13,zone_7,164
2021-02-13,zone_8,609
2021-02-13,zone_9,123
2021-02-13,zone_10,179
2021-02-14,zone_1,188
2021-02-14,zone_2,568
2021-02-14,zone_3,179
2021-02-14,zone_4,375
2021-02-14,zone_5,261
2021-02-14,zone_6,549
2021-02-14,zone_7,130
2021-02-14,zone_8,653
2021-02-14,zone_9,124
2021-02-14,zone_10,195
2021-02-15,zone_1,158
2021-02-15,zone_2,580
2021-02-15,zone_3,157
2021-02-15,zone_4,375
2021-02-15,zone_5,288
2021-02-15,zone_6,586
2021-02-15,zone_7,175
2021-02-15,zone_8,697
2021-02-15,zone_9,110
2021-02-15,zone_10,205
2021-02-16,zone_1,242
2021-02-16,zone_2,570
2021-02-16,zone_3,177
2021-02-16,zone_4,339
2021-02-16,zone_5,286
2021-02-16,zone_6,614
2021-02-16,zone_7,165
2021-02-16,zone_8,607
2021-02-16,zone_9,121
2021-02-16,zone_10,182
2021-02-17,zone_1,197
2021-02-17,zone_2,590
2021-02-17,zone_3,167
2021-02-17,zone_4,359
